"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 03, 2013","1,230.98","1,225.97","1,240.42","1,225.51","-","0.41%"
"Aug 30, 2013","1,225.97","1,231.94","1,233.28","1,222.58","-","-0.48%"
"Aug 29, 2013","1,231.94","1,228.21","1,237.57","1,225.54","-","0.30%"
"Aug 28, 2013","1,228.21","1,224.72","1,232.72","1,222.73","-","0.28%"
"Aug 27, 2013","1,224.72","1,245.90","1,245.90","1,223.72","-","-1.70%"
"Aug 26, 2013","1,245.90","1,249.70","1,254.81","1,244.86","-","-0.30%"
"Aug 23, 2013","1,249.70","1,244.88","1,250.59","1,242.87","-","0.39%"
"Aug 22, 2013","1,244.88","1,233.42","1,246.46","1,233.42","-","0.93%"
"Aug 21, 2013","1,233.42","1,240.51","1,244.06","1,230.76","-","-0.57%"
"Aug 20, 2013","1,240.51","1,233.62","1,244.83","1,233.62","-","0.56%"
"Aug 19, 2013","1,233.62","1,241.58","1,243.81","1,233.48","-","-0.64%"
"Aug 16, 2013","1,241.58","1,245.62","1,247.66","1,239.60","-","-0.32%"
"Aug 15, 2013","1,245.62","1,264.29","1,264.29","1,243.66","-","-1.48%"
"Aug 14, 2013","1,264.29","1,270.86","1,271.53","1,264.17","-","-0.52%"
"Aug 13, 2013","1,270.86","1,268.61","1,272.69","1,262.70","-","0.18%"
"Aug 12, 2013","1,268.61","1,269.29","1,269.91","1,263.16","-","-0.05%"
"Aug 09, 2013","1,269.29","1,272.92","1,274.60","1,265.04","-","-0.29%"
"Aug 08, 2013","1,272.92","1,267.61","1,274.98","1,266.25","-","0.42%"
"Aug 07, 2013","1,267.61","1,273.12","1,273.12","1,263.33","-","-0.43%"
"Aug 06, 2013","1,273.12","1,281.66","1,281.66","1,270.29","-","-0.67%"
"Aug 05, 2013","1,281.66","1,282.81","1,283.05","1,278.63","-","-0.09%"
"Aug 02, 2013","1,282.81","1,281.01","1,282.81","1,276.32","-","0.14%"
"Aug 01, 2013","1,281.01","1,264.20","1,281.94","1,264.20","-","1.33%"
"Jul 31, 2013","1,264.20","1,263.79","1,273.68","1,263.74","-","0.03%"
"Jul 30, 2013","1,263.79","1,262.31","1,268.30","1,260.84","-","0.12%"
"Jul 29, 2013","1,262.31","1,267.26","1,267.26","1,259.72","-","-0.39%"
"Jul 26, 2013","1,267.26","1,267.18","1,267.41","1,256.46","-","0.01%"
"Jul 25, 2013","1,267.18","1,262.13","1,267.57","1,258.92","-","0.40%"
"Jul 24, 2013","1,262.13","1,267.67","1,272.23","1,259.74","-","-0.44%"
"Jul 23, 2013","1,267.67","1,269.80","1,272.44","1,266.59","-","-0.17%"
"Jul 22, 2013","1,269.80","1,266.96","1,271.18","1,266.05","-","0.22%"
"Jul 19, 2013","1,266.96","1,265.19","1,266.96","1,261.19","-","0.14%"
"Jul 18, 2013","1,265.19","1,258.33","1,267.85","1,258.33","-","0.55%"
"Jul 17, 2013","1,258.33","1,254.44","1,261.17","1,254.44","-","0.31%"
"Jul 16, 2013","1,254.44","1,259.67","1,260.61","1,251.26","-","-0.42%"
"Jul 15, 2013","1,259.67","1,257.22","1,260.99","1,255.74","-","0.19%"
"Jul 12, 2013","1,257.22","1,253.22","1,257.22","1,251.69","-","0.32%"
"Jul 11, 2013","1,253.20","1,236.62","1,254.27","1,236.62","-","1.34%"
"Jul 10, 2013","1,236.62","1,236.06","1,239.87","1,232.79","-","0.05%"
"Jul 09, 2013","1,236.06","1,226.82","1,237.46","1,226.82","-","0.75%"
"Jul 08, 2013","1,226.82","1,220.91","1,229.96","1,220.91","-","0.48%"
"Jul 05, 2013","1,220.92","1,208.16","1,221.01","1,207.59","-","1.06%"
"Jul 03, 2013","1,208.16","1,207.14","1,210.80","1,200.28","-","0.09%"
"Jul 02, 2013","1,207.13","1,207.99","1,214.85","1,201.57","-","-0.07%"
"Jul 01, 2013","1,207.99","1,199.94","1,215.93","1,199.94","-","0.67%"
"Jun 28, 2013","1,199.94","1,204.54","1,206.84","1,195.81","-","-0.38%"
"Jun 27, 2013","1,204.54","1,195.20","1,208.15","1,195.20","-","0.78%"
"Jun 26, 2013","1,195.20","1,184.48","1,198.07","1,184.48","-","0.91%"
"Jun 25, 2013","1,184.48","1,172.80","1,188.31","1,172.80","-","1.00%"
"Jun 24, 2013","1,172.80","1,187.20","1,187.20","1,162.90","-","-1.21%"
"Jun 21, 2013","1,187.20","1,184.67","1,192.32","1,175.99","-","0.21%"
"Jun 20, 2013","1,184.67","1,215.27","1,215.27","1,181.68","-","-2.52%"
"Jun 19, 2013","1,215.27","1,232.10","1,232.33","1,215.26","-","-1.37%"
"Jun 18, 2013","1,232.10","1,222.27","1,233.93","1,222.27","-","0.80%"
"Jun 17, 2013","1,222.27","1,213.46","1,227.38","1,213.46","-","0.73%"
"Jun 14, 2013","1,213.46","1,220.28","1,223.53","1,211.37","-","-0.56%"
"Jun 13, 2013","1,220.28","1,201.96","1,222.34","1,198.74","-","1.52%"
"Jun 12, 2013","1,201.96","1,212.35","1,220.91","1,200.68","-","-0.86%"
"Jun 11, 2013","1,212.35","1,225.14","1,225.14","1,209.55","-","-1.04%"
"Jun 10, 2013","1,225.14","1,224.93","1,228.86","1,221.83","-","0.02%"
"Jun 07, 2013","1,224.93","1,210.04","1,225.70","1,210.04","-","1.23%"
"Jun 06, 2013","1,210.04","1,199.07","1,210.04","1,191.99","-","0.91%"
"Jun 05, 2013","1,199.07","1,215.79","1,215.79","1,197.90","-","-1.38%"
"Jun 04, 2013","1,215.79","1,222.87","1,227.27","1,209.96","-","-0.58%"
"Jun 03, 2013","1,222.87","1,217.02","1,222.88","1,209.59","-","0.48%"
"May 31, 2013","1,217.03","1,233.57","1,236.72","1,217.02","-","-1.34%"
"May 30, 2013","1,233.57","1,228.22","1,238.53","1,228.22","-","0.44%"
"May 29, 2013","1,228.22","1,237.54","1,237.54","1,221.58","-","-0.75%"
"May 28, 2013","1,237.54","1,229.20","1,248.11","1,229.20","-","0.68%"
"May 24, 2013","1,229.19","1,230.28","1,230.28","1,219.48","-","-0.09%"
"May 23, 2013","1,230.28","1,233.21","1,233.29","1,218.14","-","-0.24%"
"May 22, 2013","1,233.21","1,245.40","1,258.08","1,228.23","-","-0.98%"
"May 21, 2013","1,245.40","1,243.33","1,249.43","1,240.83","-","0.17%"
"May 20, 2013","1,243.33","1,243.87","1,248.10","1,241.29","-","-0.04%"
"May 17, 2013","1,243.87","1,231.30","1,243.87","1,231.30","-","1.02%"
"May 16, 2013","1,231.31","1,237.42","1,272.47","1,229.76","-","-0.49%"
"May 15, 2013","1,237.42","1,231.59","1,239.62","1,228.86","-","0.47%"
"May 14, 2013","1,231.59","1,218.88","1,232.00","1,218.88","-","1.04%"
"May 13, 2013","1,218.88","1,219.16","1,220.71","1,214.06","-","-0.02%"
"May 10, 2013","1,219.16","1,213.22","1,219.16","1,211.89","-","0.49%"
"May 09, 2013","1,213.22","1,217.83","1,219.26","1,210.89","-","-0.38%"
"May 08, 2013","1,217.83","1,212.80","1,217.83","1,210.36","-","0.41%"
"May 07, 2013","1,212.80","1,206.16","1,212.80","1,205.40","-","0.55%"
"May 06, 2013","1,206.16","1,203.10","1,207.64","1,203.10","-","0.25%"
"May 03, 2013","1,203.10","1,190.35","1,206.57","1,190.35","-","1.07%"
"May 02, 2013","1,190.35","1,178.62","1,191.07","1,178.62","-","1.00%"
"May 01, 2013","1,178.62","1,191.60","1,191.60","1,177.86","-","-1.09%"
"Apr 30, 2013","1,191.60","1,187.70","1,191.60","1,182.74","-","0.33%"
"Apr 29, 2013","1,187.70","1,179.25","1,189.80","1,179.25","-","0.72%"
"Apr 26, 2013","1,179.25","1,181.92","1,182.31","1,175.72","-","-0.23%"
"Apr 25, 2013","1,181.92","1,176.66","1,187.46","1,176.66","-","0.45%"
"Apr 24, 2013","1,176.66","1,175.76","1,179.34","1,173.56","-","0.08%"
"Apr 23, 2013","1,175.76","1,163.06","1,176.10","1,163.06","-","1.09%"
"Apr 22, 2013","1,163.06","1,158.04","1,165.35","1,151.93","-","0.43%"
"Apr 19, 2013","1,158.03","1,147.15","1,158.39","1,146.47","-","0.95%"
"Apr 18, 2013","1,147.15","1,154.79","1,156.88","1,143.02","-","-0.66%"
"Apr 17, 2013","1,154.79","1,171.93","1,171.93","1,148.37","-","-1.46%"
"Apr 16, 2013","1,171.93","1,154.81","1,172.49","1,154.81","-","1.48%"
"Apr 15, 2013","1,154.81","1,184.35","1,184.35","1,154.78","-","-2.49%"
"Apr 12, 2013","1,184.35","1,187.87","1,187.87","1,177.68","-","-0.30%"
"Apr 11, 2013","1,187.87","1,183.58","1,190.95","1,182.68","-","0.36%"
"Apr 10, 2013","1,183.58","1,168.82","1,184.46","1,168.82","-","1.26%"
"Apr 09, 2013","1,168.82","1,165.56","1,172.90","1,163.68","-","0.28%"
"Apr 08, 2013","1,165.56","1,157.79","1,165.56","1,154.56","-","0.67%"
"Apr 05, 2013","1,157.79","1,162.20","1,162.20","1,146.51","-","-0.38%"
"Apr 04, 2013","1,162.20","1,157.04","1,163.25","1,156.37","-","0.45%"
"Apr 03, 2013","1,157.04","1,170.37","1,171.45","1,154.17","-","-1.14%"
"Apr 02, 2013","1,170.37","1,166.41","1,174.27","1,166.41","-","0.34%"
"Apr 01, 2013","1,166.41","1,172.97","1,173.77","1,163.52","-","-0.56%"
"Mar 28, 2013","1,172.97","1,168.23","1,173.85","1,167.12","-","0.41%"
"Mar 27, 2013","1,168.23","1,168.39","1,169.06","1,159.42","-","-0.01%"
"Mar 26, 2013","1,168.39","1,159.87","1,168.50","1,159.87","-","0.73%"
"Mar 25, 2013","1,159.87","1,163.45","1,169.73","1,155.64","-","-0.31%"
"Mar 22, 2013","1,163.45","1,156.13","1,164.11","1,156.13","-","0.63%"
"Mar 21, 2013","1,156.13","1,165.64","1,165.64","1,154.28","-","-0.82%"
"Mar 20, 2013","1,165.64","1,157.26","1,167.48","1,157.26","-","0.72%"
"Mar 19, 2013","1,157.26","1,160.41","1,164.30","1,150.11","-","-0.27%"
"Mar 18, 2013","1,160.41","1,166.63","1,166.63","1,154.80","-","-0.53%"
"Mar 15, 2013","1,166.63","1,168.55","1,168.75","1,163.13","-","-0.16%"
"Mar 14, 2013","1,168.55","1,161.52","1,168.57","1,161.52","-","0.61%"
"Mar 13, 2013","1,161.52","1,159.54","1,162.85","1,156.57","-","0.17%"
"Mar 12, 2013","1,159.54","1,162.30","1,162.69","1,156.50","-","-0.24%"
"Mar 11, 2013","1,162.30","1,158.97","1,162.30","1,155.97","-","0.29%"
"Mar 08, 2013","1,158.97","1,153.06","1,159.80","1,152.39","-","0.51%"
"Mar 07, 2013","1,153.06","1,150.46","1,158.52","1,147.25","-","0.23%"
"Mar 06, 2013","1,150.46","1,148.89","1,153.81","1,147.94","-","0.14%"
"Mar 05, 2013","1,148.89","1,137.61","1,151.31","1,137.61","-","0.99%"
"Mar 04, 2013","1,137.61","1,132.62","1,137.65","1,125.52","-","0.44%"
"Mar 01, 2013","1,132.62","1,130.38","1,136.77","1,119.67","-","0.20%"
"Feb 28, 2013","1,130.38","1,131.00","1,137.91","1,125.58","-","-0.05%"
"Feb 27, 2013","1,131.00","1,116.78","1,134.12","1,113.51","-","1.27%"
"Feb 26, 2013","1,116.78","1,110.25","1,118.31","1,107.81","-","0.59%"
"Feb 25, 2013","1,110.25","1,131.06","1,172.05","1,110.20","-","-1.84%"
"Feb 22, 2013","1,131.06","1,120.76","1,131.08","1,120.76","-","0.92%"
"Feb 21, 2013","1,120.76","1,128.69","1,128.69","1,116.60","-","-0.70%"
"Feb 20, 2013","1,128.69","1,144.06","1,145.93","1,128.41","-","-1.34%"
"Feb 19, 2013","1,144.06","1,135.74","1,144.06","1,134.16","-","0.73%"
"Feb 15, 2013","1,135.74","1,136.88","1,139.01","1,131.93","-","-0.10%"
"Feb 14, 2013","1,136.88","1,135.78","1,153.64","1,118.96","-","0.10%"
"Feb 13, 2013","1,135.78","1,134.68","1,138.66","1,132.36","-","0.10%"
"Feb 12, 2013","1,134.68","1,132.63","1,142.62","1,127.18","-","0.18%"
"Feb 11, 2013","1,132.63","1,133.54","1,136.35","1,130.11","-","-0.08%"
"Feb 08, 2013","1,133.54","1,126.91","1,133.54","1,113.69","-","0.59%"
"Feb 07, 2013","1,126.91","1,129.06","1,149.50","1,119.00","-","-0.19%"
"Feb 06, 2013","1,129.06","1,127.68","1,130.00","1,122.88","-","0.12%"
"Feb 05, 2013","1,127.68","1,116.35","1,130.13","1,116.35","-","1.01%"
"Feb 04, 2013","1,116.35","1,129.27","1,129.27","1,115.79","-","-1.14%"
"Feb 01, 2013","1,129.27","1,118.27","1,130.27","1,118.27","-","0.98%"
"Jan 31, 2013","1,118.27","1,119.71","1,121.38","1,116.61","-","-0.13%"
"Jan 30, 2013","1,119.71","1,124.73","1,126.02","1,118.32","-","-0.45%"
"Jan 29, 2013","1,124.72","1,120.31","1,125.40","1,118.03","-","0.39%"
"Jan 28, 2013","1,120.31","1,122.05","1,122.44","1,117.02","-","-0.16%"
"Jan 25, 2013","1,122.05","1,115.45","1,122.11","1,115.45","-","0.59%"
"Jan 24, 2013","1,115.45","1,114.62","1,120.81","1,111.45","-","0.07%"
"Jan 23, 2013","1,114.62","1,113.50","1,115.66","1,111.47","-","0.10%"
"Jan 22, 2013","1,113.50","1,107.99","1,113.50","1,104.94","-","0.50%"
"Jan 18, 2013","1,107.99","1,104.45","1,107.99","1,100.82","-","0.32%"
"Jan 17, 2013","1,104.45","1,097.79","1,107.25","1,097.79","-","0.61%"
"Jan 16, 2013","1,097.79","1,098.21","1,098.86","1,094.54","-","-0.04%"
"Jan 15, 2013","1,098.21","1,096.16","1,098.86","1,091.17","-","0.19%"
