"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 22, 2016","326.11","326.79","326.93","325.57","-","-0.24%"
"Dec 21, 2016","326.91","327.44","327.65","326.82","-","-0.07%"
"Dec 20, 2016","327.13","326.51","327.36","326.10","-","0.12%"
"Dec 19, 2016","326.73","326.53","327.19","326.16","-","0.17%"
"Dec 16, 2016","326.18","326.57","327.23","326.18","-","-0.00%"
"Dec 15, 2016","326.19","326.48","327.01","325.20","-","-0.66%"
"Dec 14, 2016","328.35","330.29","330.45","326.22","-","-0.58%"
"Dec 13, 2016","330.27","328.11","330.69","328.04","-","0.72%"
"Dec 12, 2016","327.90","328.47","328.92","327.61","-","-0.10%"
"Dec 09, 2016","328.22","327.43","328.25","327.08","-","0.30%"
"Dec 08, 2016","327.24","326.43","327.70","326.31","-","0.37%"
"Dec 07, 2016","326.04","322.41","326.17","322.31","-","1.16%"
"Dec 06, 2016","322.31","320.97","322.31","320.95","-","0.63%"
"Dec 05, 2016","320.30","318.36","321.11","317.94","-","0.47%"
"Dec 02, 2016","318.80","319.08","319.57","318.00","-","-0.04%"
"Dec 01, 2016","318.94","319.58","320.38","318.81","-","-0.22%"
"Nov 30, 2016","319.63","320.27","321.16","319.44","-","-0.12%"
"Nov 29, 2016","320.00","319.99","320.82","319.04","-","0.07%"
"Nov 28, 2016","319.79","320.84","321.83","319.79","-","-0.31%"
"Nov 25, 2016","320.77","319.42","320.84","319.29","-","0.43%"
"Nov 24, 2016","319.39","319.30","319.52","318.88","-","0.13%"
"Nov 23, 2016","318.98","319.97","320.23","317.95","-","-0.20%"
"Nov 22, 2016","319.62","318.91","320.12","318.90","-","0.29%"
"Nov 21, 2016","318.70","316.61","318.98","316.59","-","0.69%"
"Nov 18, 2016","316.53","317.61","317.77","316.43","-","-0.51%"
"Nov 17, 2016","318.14","316.95","318.17","316.74","-","0.44%"
"Nov 16, 2016","316.76","317.39","317.99","316.41","-","-0.09%"
"Nov 15, 2016","317.06","315.79","317.20","315.39","-","0.50%"
"Nov 14, 2016","315.49","316.39","316.50","314.79","-","-0.29%"
"Nov 11, 2016","316.42","318.22","318.45","315.02","-","-0.52%"
"Nov 10, 2016","318.08","316.96","320.26","316.67","-","0.29%"
"Nov 09, 2016","317.16","317.56","317.88","313.53","-","-0.07%"
"Nov 08, 2016","317.39","316.45","317.97","315.63","-","0.39%"
"Nov 07, 2016","316.16","311.41","316.36","311.41","-","1.48%"
"Nov 04, 2016","311.55","312.94","312.96","311.19","-","-0.43%"
"Nov 03, 2016","312.89","313.77","314.30","312.73","-","-0.32%"
"Nov 02, 2016","313.91","316.53","316.54","313.67","-","-0.77%"
"Nov 01, 2016","316.33","317.60","318.46","315.39","-","-0.37%"
"Oct 31, 2016","317.51","317.78","318.11","317.04","-","0.03%"
"Oct 28, 2016","317.40","317.77","318.70","317.23","-","-0.19%"
"Oct 27, 2016","318.01","319.06","319.46","317.76","-","-0.39%"
"Oct 26, 2016","319.26","320.22","320.23","318.44","-","-0.18%"
"Oct 25, 2016","319.84","320.69","321.34","319.71","-","-0.28%"
"Oct 24, 2016","320.75","319.72","321.53","319.42","-","0.33%"
"Oct 21, 2016","319.70","320.27","320.30","318.59","-","-0.18%"
"Oct 20, 2016","320.27","320.76","321.07","319.47","-","-0.15%"
"Oct 19, 2016","320.76","319.66","321.02","319.61","-","0.38%"
"Oct 18, 2016","319.53","316.95","320.13","316.92","-","0.88%"
"Oct 17, 2016","316.75","317.54","317.72","316.75","-","-0.32%"
"Oct 14, 2016","317.77","317.15","319.58","316.92","-","0.27%"
"Oct 13, 2016","316.90","318.20","318.32","314.98","-","-0.44%"
"Oct 12, 2016","318.30","319.29","319.41","317.81","-","-0.30%"
"Oct 11, 2016","319.25","322.79","322.87","318.46","-","-1.09%"
"Oct 10, 2016","322.77","321.71","323.44","321.24","-","0.36%"
"Oct 07, 2016","321.62","322.67","323.03","320.45","-","-0.36%"
"Oct 06, 2016","322.78","323.29","323.72","321.80","-","-0.12%"
"Oct 05, 2016","323.18","322.62","323.68","322.22","-","0.15%"
"Oct 04, 2016","322.70","323.47","324.26","322.01","-","-0.23%"
"Oct 03, 2016","323.44","323.38","324.36","322.88","-","-0.03%"
"Sep 30, 2016","323.54","322.98","324.18","320.58","-","0.16%"
"Sep 29, 2016","323.02","324.44","325.38","322.45","-","-0.30%"
"Sep 28, 2016","323.98","323.21","324.50","322.11","-","0.31%"
"Sep 27, 2016","322.99","321.85","323.38","321.08","-","0.32%"
"Sep 26, 2016","321.97","324.78","324.86","321.79","-","-0.87%"
"Sep 23, 2016","324.80","326.52","326.53","324.68","-","-0.58%"
"Sep 22, 2016","326.71","323.77","327.22","323.74","-","1.16%"
"Sep 21, 2016","322.96","319.52","323.89","319.39","-","1.08%"
"Sep 20, 2016","319.51","319.41","320.76","319.23","-","-0.01%"
"Sep 19, 2016","319.53","317.79","320.73","317.74","-","0.52%"
"Sep 16, 2016","317.88","319.57","319.92","317.10","-","-0.45%"
"Sep 15, 2016","319.33","317.25","319.85","316.56","-","0.67%"
"Sep 14, 2016","317.19","317.31","318.86","316.81","-","-0.14%"
"Sep 13, 2016","317.65","321.59","321.94","316.67","-","-1.12%"
"Sep 12, 2016","321.25","320.91","321.94","317.38","-","0.11%"
"Sep 09, 2016","320.91","327.18","327.27","320.80","-","-2.07%"
"Sep 08, 2016","327.69","328.12","328.63","326.92","-","-0.13%"
"Sep 07, 2016","328.12","327.85","328.38","327.37","-","0.15%"
"Sep 06, 2016","327.62","325.63","327.95","325.57","-","0.63%"
"Sep 05, 2016","325.57","324.72","326.05","324.71","-","0.28%"
"Sep 02, 2016","324.66","322.54","325.23","322.44","-","0.66%"
"Sep 01, 2016","322.53","322.09","322.73","321.21","-","0.19%"
"Aug 31, 2016","321.91","322.70","323.17","321.24","-","-0.27%"
"Aug 30, 2016","322.78","323.23","323.61","322.03","-","-0.06%"
"Aug 29, 2016","322.97","321.97","323.57","321.64","-","-0.11%"
"Aug 26, 2016","323.31","323.47","325.56","321.27","-","-0.04%"
"Aug 25, 2016","323.43","324.05","324.18","323.07","-","-0.16%"
"Aug 24, 2016","323.96","325.16","325.57","323.72","-","-0.49%"
"Aug 23, 2016","325.56","324.35","326.20","324.26","-","0.35%"
"Aug 22, 2016","324.44","324.44","324.70","323.45","-","-0.03%"
"Aug 19, 2016","324.55","325.67","325.81","323.48","-","-0.32%"
"Aug 18, 2016","325.60","324.68","325.84","324.49","-","0.37%"
"Aug 17, 2016","324.40","324.83","324.99","323.07","-","-0.06%"
"Aug 16, 2016","324.60","325.93","326.65","324.60","-","-0.44%"
"Aug 15, 2016","326.03","324.91","326.34","324.72","-","0.25%"
"Aug 12, 2016","325.22","324.62","325.55","324.51","-","0.08%"
"Aug 11, 2016","324.97","323.60","324.99","323.02","-","0.47%"
"Aug 10, 2016","323.46","323.54","323.54","323.54","-","-0.01%"
"Aug 09, 2016","323.49","321.98","324.03","321.85","-","0.50%"
"Aug 08, 2016","321.88","320.92","322.35","320.92","-","0.30%"
"Aug 05, 2016","320.92","319.09","321.07","319.08","-","0.57%"
"Aug 04, 2016","319.10","318.10","319.52","318.07","-","0.32%"
"Aug 03, 2016","318.07","318.94","318.97","316.81","-","-0.29%"
"Aug 02, 2016","319.00","320.98","321.01","318.27","-","-0.65%"
"Aug 01, 2016","321.10","321.68","321.90","320.70","-","-0.12%"
"Jul 29, 2016","321.47","319.14","321.81","319.03","-","0.76%"
"Jul 28, 2016","319.04","319.42","319.88","318.32","-","0.10%"
"Jul 27, 2016","318.73","318.62","319.79","317.84","-","0.06%"
"Jul 26, 2016","318.53","318.12","319.19","317.66","-","0.16%"
"Jul 25, 2016","318.03","318.60","319.18","317.43","-","-0.15%"
"Jul 22, 2016","318.51","318.52","318.66","317.70","-","0.05%"
"Jul 21, 2016","318.35","318.47","319.28","318.03","-","-0.09%"
"Jul 20, 2016","318.64","317.15","318.78","316.77","-","0.48%"
"Jul 19, 2016","317.12","318.02","318.18","316.68","-","-0.28%"
"Jul 18, 2016","318.01","317.30","318.25","317.01","-","0.20%"
"Jul 15, 2016","317.36","317.87","318.46","316.89","-","-0.13%"
"Jul 14, 2016","317.77","315.88","318.37","315.83","-","0.56%"
"Jul 13, 2016","316.01","315.35","316.54","315.32","-","0.22%"
"Jul 12, 2016","315.32","312.54","315.87","312.50","-","0.88%"
"Jul 11, 2016","312.57","309.63","312.92","309.57","-","1.00%"
"Jul 08, 2016","309.46","306.20","309.86","305.63","-","1.00%"
"Jul 07, 2016","306.41","305.83","307.86","305.47","-","0.28%"
"Jul 06, 2016","305.56","306.49","306.59","303.07","-","-0.42%"
"Jul 05, 2016","306.86","309.87","309.90","306.01","-","-1.00%"
"Jul 04, 2016","309.95","309.64","310.43","309.44","-","0.09%"
"Jul 01, 2016","309.67","307.93","310.22","307.93","-","0.47%"
"Jun 30, 2016","308.21","304.65","308.05","304.28","-","1.17%"
"Jun 29, 2016","304.64","298.50","304.79","298.48","-","2.17%"
"Jun 28, 2016","298.17","293.43","298.55","292.84","-","1.67%"
"Jun 27, 2016","293.27","299.21","299.66","292.39","-","-2.20%"
"Jun 24, 2016","299.88","315.05","315.05","299.42","-","-4.76%"
"Jun 23, 2016","314.87","311.15","315.18","311.09","-","1.33%"
"Jun 22, 2016","310.73","310.68","312.41","310.33","-","-0.03%"
"Jun 21, 2016","310.81","309.90","311.12","309.68","-","0.28%"
"Jun 20, 2016","309.95","305.06","311.24","305.06","-","1.69%"
"Jun 17, 2016","304.81","303.48","305.32","303.47","-","0.61%"
"Jun 16, 2016","302.95","304.56","304.63","300.06","-","-0.49%"
"Jun 15, 2016","304.43","303.53","305.88","303.21","-","0.27%"
"Jun 14, 2016","303.60","306.28","306.32","302.62","-","-0.92%"
"Jun 13, 2016","306.43","310.02","310.03","306.23","-","-1.29%"
"Jun 10, 2016","310.44","314.69","314.71","309.63","-","-1.42%"
"Jun 09, 2016","314.92","316.81","316.90","314.18","-","-0.61%"
"Jun 08, 2016","316.84","315.78","317.16","315.71","-","0.37%"
"Jun 07, 2016","315.68","313.82","316.31","313.81","-","0.60%"
"Jun 06, 2016","313.79","312.48","314.22","311.87","-","0.51%"
"Jun 03, 2016","312.21","310.91","312.88","310.89","-","0.37%"
"Jun 02, 2016","311.06","310.82","311.06","309.36","-","0.09%"
"Jun 01, 2016","310.79","310.99","311.03","309.24","-","-0.07%"
"May 31, 2016","311.02","311.29","312.29","310.28","-","-0.07%"
"May 30, 2016","311.23","310.78","311.30","310.60","-","0.03%"
"May 27, 2016","311.15","310.28","311.15","310.22","-","0.30%"
"May 26, 2016","310.21","309.65","310.93","309.59","-","0.22%"
"May 25, 2016","309.54","306.70","310.07","306.62","-","0.90%"
"May 24, 2016","306.78","303.99","306.92","302.98","-","0.98%"
"May 23, 2016","303.80","304.38","304.78","303.80","-","-0.15%"
"May 20, 2016","304.25","302.16","304.69","302.01","-","0.74%"
"May 19, 2016","302.01","304.13","304.35","300.82","-","-0.90%"
"May 18, 2016","304.74","304.98","305.91","303.15","-","-0.15%"
"May 17, 2016","305.19","305.91","307.40","304.51","-","-0.27%"
"May 16, 2016","306.03","303.98","306.40","303.76","-","0.70%"
"May 13, 2016","303.90","306.30","306.33","303.70","-","-0.89%"
"May 12, 2016","306.62","307.26","308.27","305.38","-","-0.22%"
"May 11, 2016","307.29","308.50","309.06","307.26","-","-0.44%"
"May 10, 2016","308.65","305.14","308.51","305.06","-","1.11%"
"May 09, 2016","305.26","305.30","306.32","304.62","-","-0.11%"
"May 06, 2016","305.59","305.33","305.59","303.86","-","0.08%"
"May 05, 2016","305.35","305.87","306.46","304.85","-","-0.21%"
"May 04, 2016","305.98","308.34","308.42","305.35","-","-0.88%"
"May 03, 2016","308.69","312.19","312.59","307.88","-","-1.07%"
"May 02, 2016","312.04","311.48","312.26","310.46","-","0.15%"
"Apr 29, 2016","311.58","312.97","313.34","310.31","-","-0.35%"
"Apr 28, 2016","312.66","314.14","315.23","312.64","-","-0.42%"
"Apr 27, 2016","313.99","313.84","314.35","312.65","-","0.05%"
"Apr 26, 2016","313.83","313.02","314.48","312.49","-","0.21%"
"Apr 25, 2016","313.16","313.88","314.01","312.27","-","-0.26%"
"Apr 22, 2016","313.99","314.79","314.87","312.96","-","-0.31%"
"Apr 21, 2016","314.97","315.26","316.35","314.47","-","-0.20%"
"Apr 20, 2016","315.61","315.38","316.06","314.68","-","0.06%"
"Apr 19, 2016","315.42","312.09","315.85","312.06","-","1.06%"
"Apr 18, 2016","312.11","311.43","312.15","309.49","-","0.18%"
"Apr 17, 2016","311.55","311.58","311.59","311.55","-","-0.02%"
"Apr 15, 2016","311.60","311.70","311.79","311.14","-","-0.04%"
"Apr 14, 2016","311.72","310.68","312.14","310.58","-","0.33%"
"Apr 13, 2016","310.70","306.78","310.75","306.72","-","1.37%"
"Apr 12, 2016","306.49","304.15","307.13","303.94","-","0.71%"
"Apr 11, 2016","304.32","304.02","306.30","303.41","-","0.12%"
"Apr 08, 2016","303.97","301.61","304.95","300.93","-","0.69%"
"Apr 07, 2016","301.89","304.05","304.88","300.97","-","-0.60%"
"Apr 06, 2016","303.70","301.51","304.09","301.09","-","0.76%"
"Apr 05, 2016","301.42","305.50","305.56","301.12","-","-1.37%"
"Apr 04, 2016","305.62","305.99","306.67","305.28","-","0.04%"
"Apr 01, 2016","305.51","307.12","307.13","302.77","-","-0.60%"
"Mar 31, 2016","307.36","307.76","308.13","306.92","-","-0.20%"
"Mar 30, 2016","307.97","305.47","308.90","305.40","-","1.16%"
"Mar 29, 2016","304.45","302.85","305.64","301.66","-","0.51%"
"Mar 28, 2016","302.91","302.01","303.27","301.95","-","0.26%"
"Mar 25, 2016","302.12","302.10","302.27","301.88","-","0.03%"
"Mar 24, 2016","302.02","303.75","303.75","300.70","-","-0.58%"
"Mar 23, 2016","303.77","306.11","306.20","303.65","-","-0.83%"
"Mar 22, 2016","306.31","305.90","306.67","304.86","-","0.04%"
"Mar 21, 2016","306.18","306.16","306.54","305.22","-","-0.08%"
"Mar 18, 2016","306.41","305.68","306.73","305.22","-","0.27%"
"Mar 17, 2016","305.58","302.41","306.18","302.41","-","1.56%"
"Mar 16, 2016","300.90","300.26","302.94","299.25","-","0.16%"
"Mar 15, 2016","300.43","302.27","302.27","299.53","-","-0.64%"
"Mar 14, 2016","302.38","302.06","303.09","301.53","-","0.12%"
"Mar 11, 2016","302.01","296.79","302.03","296.60","-","1.75%"
"Mar 10, 2016","296.83","297.01","299.23","295.44","-","-0.02%"
"Mar 09, 2016","296.90","295.72","297.33","295.12","-","0.24%"
"Mar 08, 2016","296.20","299.13","299.21","295.85","-","-0.92%"
"Mar 07, 2016","298.95","298.85","299.61","297.17","-","0.06%"
"Mar 04, 2016","298.78","296.66","299.59","296.56","-","0.73%"
"Mar 03, 2016","296.62","294.74","296.83","294.74","-","0.76%"
"Mar 02, 2016","294.38","291.96","294.82","291.96","-","0.97%"
"Mar 01, 2016","291.54","286.67","291.76","286.45","-","1.75%"
"Feb 29, 2016","286.52","287.66","288.48","286.47","-","-0.35%"
"Feb 26, 2016","287.53","287.35","289.17","287.21","-","0.12%"
"Feb 25, 2016","287.19","284.08","287.27","284.04","-","1.06%"
"Feb 24, 2016","284.19","284.92","285.02","280.57","-","-0.40%"
"Feb 23, 2016","285.34","288.48","288.72","285.08","-","-1.01%"
"Feb 22, 2016","288.24","284.71","288.35","284.61","-","1.26%"
"Feb 19, 2016","284.66","285.43","285.43","282.88","-","-0.35%"
"Feb 18, 2016","285.67","285.32","286.98","285.13","-","0.18%"
"Feb 17, 2016","285.16","280.95","285.49","280.31","-","1.45%"
"Feb 16, 2016","281.08","278.20","281.08","278.04","-","1.03%"
"Feb 15, 2016","278.22","274.57","278.77","274.57","-","1.34%"
"Feb 12, 2016","274.54","271.99","274.67","270.29","-","0.88%"
"Feb 11, 2016","272.15","276.42","276.64","270.66","-","-1.27%"
"Feb 10, 2016","275.65","275.68","278.57","274.63","-","-0.12%"
"Feb 09, 2016","275.98","277.94","277.94","274.10","-","-0.71%"
"Feb 08, 2016","277.95","282.04","282.84","276.23","-","-1.55%"
"Feb 05, 2016","282.34","286.44","286.83","281.77","-","-1.46%"
"Feb 04, 2016","286.52","284.80","287.95","284.72","-","0.71%"
"Feb 03, 2016","284.49","284.32","285.36","280.49","-","-0.00%"
"Feb 02, 2016","284.50","289.44","289.65","284.17","-","-1.72%"
"Feb 01, 2016","289.49","288.84","290.24","287.25","-","0.30%"
"Jan 29, 2016","288.62","283.05","288.78","282.66","-","2.00%"
"Jan 28, 2016","282.95","282.50","284.50","281.06","-","0.12%"
"Jan 27, 2016","282.62","283.30","285.38","281.86","-","-0.13%"
"Jan 26, 2016","282.99","280.66","283.31","278.82","-","0.73%"
"Jan 25, 2016","280.94","283.34","284.15","280.87","-","-0.79%"
"Jan 22, 2016","283.19","276.30","283.57","276.30","-","2.66%"
"Jan 21, 2016","275.85","275.32","277.87","273.39","-","0.22%"
"Jan 20, 2016","275.24","280.75","280.75","271.20","-","-1.96%"
"Jan 19, 2016","280.74","279.25","282.77","279.10","-","0.49%"
"Jan 18, 2016","279.37","280.24","280.59","279.36","-","-0.52%"
"Jan 15, 2016","280.83","286.41","286.65","278.79","-","-1.76%"
"Jan 14, 2016","285.86","285.46","286.97","281.98","-","0.09%"
"Jan 13, 2016","285.60","288.58","291.28","285.29","-","-0.88%"
"Jan 12, 2016","288.13","287.52","289.86","286.45","-","0.12%"
"Jan 11, 2016","287.78","289.11","289.87","286.16","-","-0.49%"
"Jan 08, 2016","289.19","291.82","293.12","288.96","-","-0.81%"
"Jan 07, 2016","291.56","298.03","298.16","291.56","-","-2.16%"
"Jan 06, 2016","298.01","301.87","301.99","297.34","-","-1.21%"
"Jan 05, 2016","301.67","301.62","302.35","300.70","-","-0.01%"
"Jan 04, 2016","301.71","307.72","307.85","299.57","-","-2.04%"
"Jan 01, 2016","307.99","307.99","308.01","307.98","-","0.01%"
"Dec 31, 2015","307.97","310.09","310.22","307.97","-","-0.66%"
"Dec 30, 2015","310.03","312.04","312.19","310.00","-","-0.56%"
"Dec 29, 2015","311.77","309.23","312.20","309.17","-","0.81%"
"Dec 28, 2015","309.26","309.98","310.12","308.20","-","-0.20%"
"Dec 25, 2015","309.87","310.09","310.11","309.83","-","-0.04%"
"Dec 24, 2015","309.98","309.93","310.44","309.72","-","0.15%"
"Dec 23, 2015","309.51","305.77","309.80","305.76","-","1.23%"
"Dec 22, 2015","305.76","303.90","306.01","303.74","-","0.64%"
"Dec 21, 2015","303.83","302.84","304.88","302.54","-","0.30%"
"Dec 18, 2015","302.91","306.65","307.03","302.91","-","-1.20%"
"Dec 17, 2015","306.60","308.38","310.21","306.49","-","-0.58%"
"Dec 16, 2015","308.38","304.88","308.61","304.88","-","1.32%"
"Dec 15, 2015","304.36","301.63","305.25","301.43","-","0.86%"
"Dec 14, 2015","301.77","302.47","302.79","299.77","-","-0.39%"
"Dec 11, 2015","302.95","307.54","307.71","302.63","-","-1.56%"
"Dec 10, 2015","307.75","307.97","308.91","307.26","-","-0.10%"
"Dec 09, 2015","308.07","309.11","311.26","307.40","-","-0.37%"
"Dec 08, 2015","309.21","312.10","312.21","308.10","-","-1.01%"
"Dec 07, 2015","312.35","314.14","314.45","311.45","-","-0.49%"
"Dec 04, 2015","313.89","311.89","313.97","310.37","-","0.73%"
"Dec 03, 2015","311.61","314.75","315.40","311.61","-","-0.94%"
"Dec 02, 2015","314.57","317.05","317.28","314.57","-","-0.74%"
"Dec 01, 2015","316.93","314.13","317.18","314.12","-","0.95%"
"Nov 30, 2015","313.94","314.99","315.06","313.94","-","-0.41%"
"Nov 27, 2015","315.23","316.13","316.13","314.64","-","-0.29%"
"Nov 26, 2015","316.16","315.54","316.16","315.39","-","0.33%"
"Nov 25, 2015","315.11","314.81","315.78","314.62","-","0.10%"
"Nov 24, 2015","314.81","315.11","315.37","312.98","-","-0.10%"
"Nov 23, 2015","315.14","315.77","316.14","314.76","-","-0.28%"
"Nov 20, 2015","316.04","315.21","316.97","315.01","-","0.22%"
"Nov 19, 2015","315.36","313.87","315.83","313.87","-","0.67%"
"Nov 18, 2015","313.26","310.97","313.53","310.35","-","0.78%"
"Nov 17, 2015","310.85","309.34","312.16","309.34","-","0.58%"
"Nov 16, 2015","309.07","306.93","309.07","306.18","-","0.57%"
"Nov 13, 2015","307.31","310.51","310.51","307.27","-","-1.04%"
"Nov 12, 2015","310.54","314.03","314.45","310.54","-","-1.07%"
"Nov 11, 2015","313.91","313.86","315.13","313.64","-","0.08%"
"Nov 10, 2015","313.67","314.03","314.12","312.46","-","-0.18%"
"Nov 09, 2015","314.22","316.62","317.03","313.40","-","-0.77%"
"Nov 06, 2015","316.67","318.15","318.24","315.23","-","-0.45%"
"Nov 05, 2015","318.09","318.61","319.17","317.07","-","-0.18%"
"Nov 04, 2015","318.65","319.40","320.36","318.01","-","-0.09%"
"Nov 03, 2015","318.94","318.21","319.63","317.42","-","0.21%"
"Nov 02, 2015","318.26","316.31","318.26","315.47","-","0.51%"
"Oct 30, 2015","316.66","316.72","317.72","316.35","-","0.05%"
"Oct 29, 2015","316.51","317.34","317.59","315.79","-","-0.58%"
"Oct 28, 2015","318.37","315.23","318.37","314.98","-","0.93%"
"Oct 27, 2015","315.44","317.07","317.13","314.65","-","-0.53%"
"Oct 26, 2015","317.13","317.12","317.90","316.88","-","-0.08%"
"Oct 23, 2015","317.38","313.97","317.57","313.85","-","1.03%"
"Oct 22, 2015","314.15","311.51","314.26","310.97","-","0.78%"
"Oct 21, 2015","311.71","312.68","313.67","311.38","-","-0.33%"
"Oct 20, 2015","312.73","313.05","313.65","312.25","-","-0.14%"
"Oct 19, 2015","313.16","313.42","313.83","312.11","-","-0.14%"
"Oct 16, 2015","313.61","312.50","313.61","312.49","-","0.37%"
"Oct 15, 2015","312.45","308.57","312.58","308.48","-","1.44%"
"Oct 14, 2015","308.02","309.47","309.80","308.02","-","-0.49%"
"Oct 13, 2015","309.54","312.02","312.03","309.32","-","-0.85%"
"Oct 12, 2015","312.19","311.89","312.55","311.52","-","0.12%"
"Oct 09, 2015","311.81","310.05","312.49","310.05","-","0.69%"
"Oct 08, 2015","309.68","308.10","310.21","307.21","-","0.48%"
"Oct 07, 2015","308.20","305.50","309.13","305.45","-","0.94%"
"Oct 06, 2015","305.33","304.52","306.31","304.51","-","0.26%"
"Oct 05, 2015","304.55","298.67","304.67","298.67","-","1.88%"
"Oct 02, 2015","298.93","295.25","298.71","293.22","-","1.17%"
"Oct 01, 2015","295.48","294.26","296.48","293.51","-","0.42%"
"Sep 30, 2015","294.24","288.73","294.33","288.67","-","1.97%"
"Sep 29, 2015","288.56","290.46","290.47","287.73","-","-0.68%"
"Sep 28, 2015","290.53","296.52","296.64","290.35","-","-1.98%"
"Sep 25, 2015","296.40","294.65","298.28","294.40","-","0.42%"
"Sep 24, 2015","295.17","297.02","297.05","292.95","-","-0.60%"
"Sep 23, 2015","296.96","298.25","298.57","296.61","-","-0.44%"
"Sep 22, 2015","298.28","303.13","303.44","297.19","-","-1.61%"
"Sep 21, 2015","303.16","303.33","304.63","302.46","-","-0.29%"
"Sep 18, 2015","304.03","308.23","308.25","303.07","-","-1.13%"
"Sep 17, 2015","307.52","307.40","310.89","307.38","-","0.04%"
"Sep 16, 2015","307.40","303.57","307.51","303.54","-","1.27%"
"Sep 15, 2015","303.54","301.49","303.92","301.16","-","0.71%"
"Sep 14, 2015","301.39","302.76","303.28","301.03","-","-0.31%"
"Sep 11, 2015","302.33","302.46","302.75","300.70","-","0.10%"
"Sep 10, 2015","302.03","302.83","303.55","300.72","-","-0.22%"
"Sep 09, 2015","302.71","301.79","307.10","301.77","-","0.36%"
"Sep 08, 2015","301.61","296.75","301.86","296.59","-","1.67%"
"Sep 07, 2015","296.65","296.58","297.22","296.10","-","0.02%"
"Sep 04, 2015","296.58","301.67","301.90","295.87","-","-1.63%"
"Sep 03, 2015","301.50","300.07","303.67","299.99","-","0.47%"
"Sep 02, 2015","300.08","298.00","300.15","297.13","-","0.72%"
"Sep 01, 2015","297.94","306.11","306.18","297.18","-","-2.60%"
"Aug 31, 2015","305.88","307.83","307.91","305.03","-","-0.67%"
"Aug 28, 2015","307.95","306.39","308.11","306.36","-","0.56%"
"Aug 27, 2015","306.23","299.18","306.62","299.15","-","2.18%"
"Aug 26, 2015","299.71","294.95","299.71","294.04","-","1.80%"
"Aug 25, 2015","294.42","294.87","300.98","293.35","-","-0.13%"
"Aug 24, 2015","294.79","306.81","306.87","291.60","-","-3.85%"
"Aug 21, 2015","306.58","315.01","315.05","306.58","-","-2.61%"
"Aug 20, 2015","314.79","320.45","320.51","314.79","-","-1.63%"
"Aug 19, 2015","319.99","323.36","323.49","319.27","-","-1.04%"
"Aug 18, 2015","323.36","324.42","324.70","323.12","-","-0.35%"
"Aug 17, 2015","324.50","323.85","324.51","322.10","-","0.18%"
"Aug 14, 2015","323.92","323.56","324.03","322.94","-","0.15%"
"Aug 13, 2015","323.43","323.25","324.37","322.93","-","0.00%"
"Aug 12, 2015","323.42","325.27","325.29","320.52","-","-0.59%"
"Aug 11, 2015","325.34","328.86","329.18","324.37","-","-0.96%"
"Aug 10, 2015","328.50","325.25","329.00","324.94","-","1.03%"
"Aug 07, 2015","325.14","326.15","326.20","324.45","-","-0.26%"
"Aug 06, 2015","326.00","328.01","328.44","325.47","-","-0.55%"
"Aug 05, 2015","327.81","326.63","329.08","326.37","-","0.17%"
"Aug 04, 2015","327.25","327.22","327.98","326.37","-","-0.07%"
"Aug 03, 2015","327.48","328.11","328.12","326.44","-","-0.33%"
"Jul 31, 2015","328.57","327.30","329.43","327.30","-","0.40%"
"Jul 30, 2015","327.25","327.30","327.70","325.63","-","-0.13%"
"Jul 29, 2015","327.66","325.42","327.83","325.39","-","0.79%"
"Jul 28, 2015","325.08","322.78","325.56","322.12","-","0.64%"
"Jul 27, 2015","323.00","325.82","325.84","322.51","-","-0.88%"
"Jul 24, 2015","325.86","329.14","329.20","325.60","-","-1.01%"
"Jul 23, 2015","329.17","330.19","330.99","328.96","-","-0.27%"
"Jul 22, 2015","330.06","332.21","332.22","329.61","-","-0.64%"
"Jul 21, 2015","332.20","332.47","333.04","331.96","-","-0.16%"
"Jul 20, 2015","332.73","332.64","333.06","332.04","-","-0.02%"
"Jul 17, 2015","332.80","332.91","333.43","332.19","-","-0.08%"
"Jul 16, 2015","333.08","330.68","333.08","330.51","-","0.72%"
"Jul 15, 2015","330.69","331.31","331.62","330.28","-","-0.13%"
"Jul 14, 2015","331.12","329.35","331.49","329.18","-","0.52%"
"Jul 13, 2015","329.41","326.30","329.53","326.30","-","0.92%"
"Jul 10, 2015","326.41","321.83","326.67","321.78","-","1.43%"
"Jul 09, 2015","321.81","319.63","323.92","318.33","-","0.73%"
"Jul 08, 2015","319.47","323.89","323.96","319.40","-","-1.26%"
"Jul 07, 2015","323.56","324.77","325.26","320.38","-","-0.40%"
"Jul 06, 2015","324.85","327.88","328.01","323.58","-","-1.03%"
"Jul 03, 2015","328.22","328.98","329.03","327.96","-","-0.22%"
"Jul 02, 2015","328.96","328.52","329.71","328.44","-","-0.02%"
"Jul 01, 2015","329.03","327.02","329.71","327.02","-","0.57%"
"Jun 30, 2015","327.18","327.24","329.13","326.64","-","0.09%"
"Jun 29, 2015","326.90","333.78","333.85","326.90","-","-2.16%"
"Jun 26, 2015","334.10","335.40","335.43","333.65","-","-0.36%"
"Jun 25, 2015","335.30","336.34","336.52","335.27","-","-0.25%"
"Jun 24, 2015","336.13","337.78","338.48","336.13","-","-0.49%"
"Jun 23, 2015","337.78","337.25","338.25","337.20","-","0.05%"
